"","ID","Symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"211059_s_at","211059_s_at","GOLGA2",-0.072955034787606,8.7977186450825,-1.07106855297337,0.292615248533018,0.606909857350045,-5.41024016126631
"218043_s_at","218043_s_at","AZI2",0.0519034989904457,5.1994860582056,1.0709641314796,0.292661441662729,0.606909857350045,-5.41034384493128
"212594_at","212594_at","PDCD4",-0.168441658741341,6.48310565119875,-1.07086882022969,0.292703609165587,0.606909857350045,-5.41043847458906
"221493_at","221493_at","TSPYL1",0.188357846612185,7.66892796203213,1.07083506898585,0.292718542382461,0.606909857350045,-5.41047198260865
"208607_s_at","208607_s_at",NA,-0.092775902701165,6.94570441752598,-1.07082373855435,0.292723555645282,0.606909857350045,-5.41048323117048
"206611_at","206611_at","C2orf27A",-0.0808930069820235,8.06132889528155,-1.07077971392108,0.29274303535953,0.606909857350045,-5.41052693665595
"203672_x_at","203672_x_at","TPMT",0.214226984912365,9.10905123212794,1.07073093155428,0.29276462131022,0.606909857350045,-5.41057536344991
"217664_at","217664_at",NA,-0.060755624115159,6.41168684914408,-1.07059803543497,0.292823432864358,0.606952040454122,-5.41070728057595
"216352_x_at","216352_x_at","PCDHGA3",-0.0578969044667001,6.38670562522613,-1.0705618527204,0.292839446525255,0.606952040454122,-5.41074319413221
"207188_at","207188_at",NA,-0.0843410327689007,7.09012456387859,-1.07015500008841,0.293019552913148,0.607217740219731,-5.41114694320542
"208486_at","208486_at","DRD5",-0.0900309955308227,7.23889045975597,-1.07014915573778,0.293022140671488,0.607217740219731,-5.41115274194322
"202503_s_at","202503_s_at","PCLAF",0.297213068555899,7.95587050250111,1.06989606199664,0.293134220833307,0.607323759011966,-5.41140383237683
"216929_x_at","216929_x_at","ABO",-0.142118589747132,7.0756642431896,-1.06977905691657,0.293186045635248,0.607323759011966,-5.41151989281953
"205790_at","205790_at","SKAP1",-0.0932912757645177,7.14975891943875,-1.06976906406818,0.293190472044835,0.607323759011966,-5.41152980444847
"205103_at","205103_at","MIR9-1HG",-0.0889881296315504,8.03404130429573,-1.06968461977425,0.2932278791796,0.607323759011966,-5.41161355899075
"217695_x_at","217695_x_at",NA,-0.0630370716227739,5.45220420016271,-1.06963999053441,0.2932476503996,0.607323759011966,-5.41165782123096
"200044_at","200044_at","SRSF9",0.125818421681034,9.8549726930928,1.06963472863376,0.293249981538534,0.607323759011966,-5.4116630397492
"216072_at","216072_at",NA,-0.06485045705743,5.68950978992255,-1.06960289045911,0.293264086836097,0.607323759011966,-5.41169461492506
"201325_s_at","201325_s_at","EMP1",0.26467952236108,9.65326132343483,1.06948406956636,0.293316732394159,0.607376335650873,-5.41181244664712
"202628_s_at","202628_s_at","SERPINE1",0.0859543769876208,6.86898580207486,1.06933040717749,0.293384824927636,0.607404896784029,-5.41196481191482
"208145_at","208145_at",NA,-0.0742052190681051,6.07786939456765,-1.06928163245881,0.293406440835373,0.607404896784029,-5.41201317068704
"220261_s_at","220261_s_at","ZDHHC4",0.0992405752042638,7.0656187810628,1.06926840927385,0.293412301260301,0.607404896784029,-5.41202628075537
"206769_at","206769_at","TMSB4Y",-0.0625538589930343,7.9303353275768,-1.06907392744371,0.293498503802135,0.607489316457695,-5.41221908163805
"203158_s_at","203158_s_at","GLS",0.099160847750654,6.2707610670551,1.06902920979295,0.293518327072174,0.607489316457695,-5.41226340821183
"207918_s_at","207918_s_at",NA,-0.0615856171762967,5.2478061296489,-1.06899189745722,0.293534868298703,0.607489316457695,-5.41230039292501
"207062_at","207062_at","IAPP",-0.0567152134124012,5.82020060139045,-1.06891240228268,0.293570112123267,0.607505832879157,-5.4123791861189
"214731_at","214731_at",NA,-0.0693534268954661,6.52168569820859,-1.068710517118,0.293659630393806,0.607634649834263,-5.41257926425331
"208749_x_at","208749_x_at","FLOT1",0.0778286608239149,9.97037703548875,1.06854716016283,0.293732078874798,0.607728125679398,-5.41274113352583
"210663_s_at","210663_s_at","KYNU",-0.0555225341214136,7.03078449474497,-1.06832506389388,0.293830598318124,0.607875519666026,-5.41296117057285
"211225_at","211225_at","FUT5",-0.0800756564705765,7.43534535738841,-1.06817400656854,0.293897618970985,0.60795772776926,-5.41311080322958
"202258_s_at","202258_s_at","N4BP2L2",-0.0822750375489125,7.18658813483239,-1.06793969565511,0.294001598623991,0.608116367041528,-5.41334286567239
"207783_x_at","207783_x_at","HUWE1",-0.041234698402457,14.0019032693067,-1.06752608481706,0.294185209047304,0.608412018208756,-5.41375239285889
"216045_at","216045_at","CCDC144A",-0.0611968915333865,5.08404925648933,-1.06747468584898,0.294208031753717,0.608412018208756,-5.41380327413455
"204397_at","204397_at","EML2",-0.0819362669765722,7.89934057241552,-1.0674332159982,0.294226446538507,0.608412018208756,-5.41384432465229
"218314_s_at","218314_s_at","NKAPD1",-0.0597491233453882,5.62521429893684,-1.06718156404849,0.294338210583755,0.608586651799,-5.4140934004106
"209764_at","209764_at","MGAT3",-0.0822942029661027,6.90106633203084,-1.06685834708417,0.294481802035345,0.608781929541379,-5.41441322909291
"214528_s_at","214528_s_at","PAX8",-0.0563423620919998,5.40593300574833,-1.06677327534353,0.294519603961726,0.608781929541379,-5.41449739417027
"215160_x_at","215160_x_at","FRG1CP",0.126866311635259,6.65257251281029,1.06672157650263,0.294542578191623,0.608781929541379,-5.41454853899946
"204515_at","204515_at","HSD3B1",-0.0688204907189371,5.47722206853646,-1.06664937732711,0.294574664589716,0.608781929541379,-5.41461996065257
"205536_at","205536_at","VAV2",-0.0946249987451626,7.71580812173015,-1.066457445837,0.294659973790282,0.608781929541379,-5.41480980352202
"204942_s_at","204942_s_at","ALDH3B2",-0.108217307849082,5.8560857611999,-1.06644404687742,0.294665929973627,0.608781929541379,-5.4148230554957
"222063_s_at","222063_s_at","CDS1",-0.0423684008610552,5.65554266745804,-1.06643644122084,0.294669310921971,0.608781929541379,-5.41483057765028
"200962_at","200962_at","RPL31",-0.0913834162032261,7.33813982840198,-1.06637778587558,0.294695385944726,0.608781929541379,-5.41488858735976
"205997_at","205997_at","ADAM28",0.141174798540312,6.50012381626351,1.066330475096,0.294716418964753,0.608781929541379,-5.41493537523177
"213768_s_at","213768_s_at","ASCL1",-0.112562585195693,8.33881864729877,-1.06631151851739,0.294724846814112,0.608781929541379,-5.41495412175333
"214794_at","214794_at","PA2G4",0.11486343113517,5.96234849650537,1.06629277463755,0.294733180267127,0.608781929541379,-5.41497265763073
"201331_s_at","201331_s_at","STAT6",0.103688329808376,9.54081286634889,1.06620302414132,0.294773085272077,0.608787409044808,-5.41506140799244
"204341_at","204341_at","TRIM16",0.137741914772987,6.78243978655394,1.0661639166072,0.294790474513911,0.608787409044808,-5.41510007757601
"203901_at","203901_at","TAB1",-0.076951798393929,6.05548544569574,-1.06599419633741,0.294865949329845,0.608886845419048,-5.41526788204999
"215078_at","215078_at",NA,0.0552324677597813,5.24625820536603,1.06573605404498,0.294980771597599,0.609000812197608,-5.41552306318971
"205425_at","205425_at","HIP1",-0.0603345434745908,5.42285974428518,-1.06573141514258,0.294982835279456,0.609000812197608,-5.41552764835769
"215998_at","215998_at",NA,-0.0775251859622177,6.14016098739937,-1.06568579420366,0.295003130945608,0.609000812197608,-5.41557273986835
"221585_at","221585_at","CACNG4",-0.093263690034366,6.8195028316272,-1.06558301050008,0.295048860560836,0.609038792021964,-5.41567432424701
"204743_at","204743_at","TAGLN3",-0.0766445465423109,7.02680066614618,-1.0653144057283,0.295168389363581,0.609216771428103,-5.4159397521394
"212759_s_at","212759_s_at","TCF7L2",0.14889372640223,8.4840357716786,1.06526638380968,0.29518976264907,0.609216771428103,-5.41598719958071
"202112_at","202112_at","VWF",-0.123019973034344,7.05319272101395,-1.0648004181781,0.29539720815904,0.609567331246615,-5.4164474884692
"218303_x_at","218303_x_at","KRCC1",0.195587645875651,8.76604363649121,1.06466099577358,0.295459298223568,0.609567331246615,-5.41658517620672
"212883_at","212883_at","APOE",-0.0590998841085062,5.71842918786084,-1.06462931570437,0.295473407835005,0.609567331246615,-5.41661645979887
"201499_s_at","201499_s_at","USP7",0.0709082587336045,9.91679075062452,1.06456350787431,0.295502718720856,0.609567331246615,-5.41668144129636
"204836_at","204836_at","GLDC",-0.0766738203639106,7.22992627045446,-1.06456294273704,0.295502970442523,0.609567331246615,-5.41668199932129
"222314_x_at","222314_x_at","EGOT",-0.0645739583136464,6.58434007355531,-1.06451396289083,0.295524787464705,0.609567331246615,-5.41673036170997
"215627_at","215627_at","ERICH2-DT",-0.0516502165548598,5.1466856103098,-1.0643988705439,0.295576057340699,0.609567331246615,-5.41684399508005
"201129_at","201129_at","SRSF7",-0.223691745527678,7.0555824159703,-1.06438187186079,0.295583630228114,0.609567331246615,-5.41686077731711
"201876_at","201876_at","PON2",0.182498566335353,9.56558999052416,1.06430058709674,0.295619844352696,0.609567331246615,-5.41694102365454
"216978_x_at","216978_x_at",NA,-0.0443926193758131,5.01052674181708,-1.06427065632104,0.29563317994804,0.609567331246615,-5.41697057063488
"205006_s_at","205006_s_at","NMT2",-0.0746988330607934,5.6812704299779,-1.0639144631728,0.295791913541737,0.609668584379043,-5.41732213753732
"215299_x_at","215299_x_at","SULT1A1",0.192191636488749,9.5937166250015,1.06375461029752,0.295863169709752,0.609668584379043,-5.41747987893205
"209125_at","209125_at","KRT6A",-0.450400607074638,5.56256316512386,-1.06373606958785,0.295871435214888,0.609668584379043,-5.41749817332364
"205881_at","205881_at","ZNF74",-0.0750412636097995,6.44945214474965,-1.06368719465467,0.295893224587722,0.609668584379043,-5.41754639753043
"210096_at","210096_at","CYP4B1",-0.17401721742026,5.4776315308642,-1.06365706386552,0.295906658027473,0.609668584379043,-5.41757612613589
"217151_at","217151_at",NA,0.0496687897904708,5.20455650661367,1.06362182913255,0.29592236754128,0.609668584379043,-5.41761088957225
"213487_at","213487_at","MAP2K2",0.067552670109988,7.14201034798874,1.06360168108823,0.295931350872137,0.609668584379043,-5.41763076764051
"212108_at","212108_at","FAF2",0.0782807794367084,7.94269879162138,1.06356496351401,0.295947722488437,0.609668584379043,-5.41766699231958
"217195_at","217195_at",NA,-0.064159914783942,6.4893620039131,-1.06355072850731,0.295954069758402,0.609668584379043,-5.41768103592568
"201554_x_at","201554_x_at","GYG1",0.0953690230780921,8.49528005166313,1.06354664827242,0.295955889118526,0.609668584379043,-5.4176850612667
"34726_at","34726_at","CACNB3",-0.0776015579253162,7.09721313825836,-1.06333911627241,0.296048437162197,0.609802858687857,-5.41788978241385
"205169_at","205169_at","RBBP5",-0.0453067773965623,5.43403313077416,-1.06305653259381,0.296174486898284,0.61000610884134,-5.41816847943752
"204068_at","204068_at","STK3",-0.0731127308913013,6.2819880064999,-1.06283930119827,0.296271411128109,0.610149339571871,-5.41838267655227
"217430_x_at","217430_x_at","COL1A1",-0.101029544932718,8.49282352963671,-1.06275265826903,0.29631007565826,0.61017257331975,-5.41846809798432
"222316_at","222316_at",NA,-0.0747543209350923,5.04012410340131,-1.06248950230653,0.296427531119145,0.610358036955084,-5.41872750454782
"204183_s_at","204183_s_at","GRK3",-0.0643654303032148,6.27856069874522,-1.06231335314271,0.296506170760644,0.610436957804662,-5.41890111083818
"214069_at","214069_at",NA,-0.0787191478281724,6.24713134947801,-1.062262694672,0.296528789329412,0.610436957804662,-5.41895103308824
"212728_at","212728_at","DLG3",0.0572127777608653,8.14268081712959,1.06218080920677,0.296565353044366,0.610436957804662,-5.41903172386305
"202338_at","202338_at","TK1",0.103808152337398,7.55593174233509,1.06215822287973,0.296575438908283,0.610436957804662,-5.41905397965034
"212453_at","212453_at","KIFBP",0.0943675624957967,7.0963964469211,1.06198818743538,0.296651375516824,0.610515883048339,-5.41922151268552
"210020_x_at","210020_x_at","CALML3",-0.270918435552244,6.76444364238695,-1.06194966645814,0.296668580606176,0.610515883048339,-5.41925946331003
"216302_at","216302_at",NA,-0.0562107957435849,6.59889631478306,-1.06165509157703,0.296800173319604,0.610632269636971,-5.41954963461323
"206778_at","206778_at","CRYBB2",-0.0824058199635687,7.32957144762162,-1.06164749473651,0.296803567528158,0.610632269636971,-5.41955711690613
"202394_s_at","202394_s_at","ABCF3",-0.0881421309388557,7.70021690416763,-1.06163903575688,0.29680734696576,0.610632269636971,-5.41956544828038
"206323_x_at","206323_x_at","OPHN1",-0.201005224534228,10.3001628021554,-1.06140804082363,0.296910567625372,0.610743144636277,-5.41979293492195
"203629_s_at","203629_s_at","COG5",0.0975116702150309,5.66422967133867,1.06139575910274,0.296916056448629,0.610743144636277,-5.41980502883166
"213647_at","213647_at","DNA2",-0.0500293191079582,5.08168939047184,-1.0611854131264,0.297010073220183,0.610856072786327,-5.42001213815765
"202255_s_at","202255_s_at","SIPA1L1",0.0619806149477125,7.99107503077519,1.06108689872474,0.297054112654922,0.610856072786327,-5.42010912366036
"205590_at","205590_at","RASGRP1",-0.0848119923801285,5.59377733656793,-1.06104189807367,0.297074231069084,0.610856072786327,-5.42015342315569
"218347_at","218347_at","TYW1",-0.0633537423192534,7.57968496474579,-1.0609808973228,0.297101504165831,0.610856072786327,-5.42021347068365
"201658_at","201658_at","ARL1",0.0982240698699162,8.28328584692649,1.06096631341413,0.297108024810762,0.610856072786327,-5.42022782622601
"216829_at","216829_at",NA,0.103044129616038,5.65973981824219,1.06076101970203,0.297199824818083,0.610869259781259,-5.42042988595437
"218739_at","218739_at","ABHD5",0.100953114369576,7.39683812408641,1.06072020747595,0.297218076959117,0.610869259781259,-5.42047005096502
"202493_x_at","202493_x_at",NA,-0.058275481563844,5.77532126469626,-1.06063872255622,0.297254521193455,0.610869259781259,-5.42055023939821
"205259_at","205259_at","NR3C2",0.212782327906716,8.63618843213938,1.06062707483546,0.297259730907709,0.610869259781259,-5.42056170133031
"206975_at","206975_at","LTA",-0.10069785172466,7.09999463157589,-1.06060507109985,0.297269572765611,0.610869259781259,-5.42058335377496
"207187_at","207187_at","JAK3",-0.111541751445439,7.77087044658895,-1.06050798488508,0.297313000338634,0.610869259781259,-5.42067888505008
"216312_at","216312_at","ATP2B3",-0.0604767585015642,5.26224439882498,-1.06048406649943,0.297323699940292,0.610869259781259,-5.42070241911745
"206499_s_at","206499_s_at","RCC1",0.0999134168671532,8.26507324764922,1.06046159663379,0.297333751810238,0.610869259781259,-5.42072452749302
"201200_at","201200_at","CREG1",-0.162444673309802,9.01829607534017,-1.06035652941543,0.297380756681928,0.610909505037652,-5.42082789867404
"219517_at","219517_at","ELL3",-0.105536537083558,7.22942844342439,-1.06021964530004,0.297442003591471,0.610925667468947,-5.42096255896396
"213169_at","213169_at","SEMA5A",-0.0920981571249975,7.9314250348201,-1.06019899107957,0.297451245806334,0.610925667468947,-5.42098287624121
"208906_at","208906_at",NA,0.0838975341106432,7.72891511665316,1.0601551274125,0.297470874300502,0.610925667468947,-5.42102602312477
"204552_at","204552_at","INPP4A",-0.0501223870513465,5.32650362883243,-1.06003715635943,0.297523669521358,0.610973968145001,-5.42114205821461
"219734_at","219734_at","SIDT1",0.114619456162995,6.07577778859937,1.05998004566025,0.297549230458626,0.610973968145001,-5.42119822741555
"211155_s_at","211155_s_at","THPO",-0.0450082583682976,5.28746967421828,-1.05970381259023,0.297672885375004,0.611088209425224,-5.42146986719877
"215766_at","215766_at",NA,-0.138471894723462,7.08300764834512,-1.05969389298821,0.297677326526202,0.611088209425224,-5.4214796206386
"205326_at","205326_at","RAMP3",0.118057352855773,7.41847694252358,1.05965808262242,0.297693359738721,0.611088209425224,-5.4215148304472
"215286_s_at","215286_s_at","PHTF2",-0.0392613177402996,5.21278948937423,-1.05956570074927,0.297734724253771,0.611088209425224,-5.42160565795784
"210038_at","210038_at","PRKCQ",-0.109442276936458,7.61322622608374,-1.05954948200903,0.297741986704198,0.611088209425224,-5.42162160305656
"220363_s_at","220363_s_at","ELMO2",-0.0706745539511289,7.17614304898667,-1.05936014231907,0.297826778695077,0.61120594121039,-5.42180773154473
"219065_s_at","219065_s_at",NA,0.139042104513436,6.580829064461,1.05915466432949,0.297918817071074,0.611234694326486,-5.42200968986794
"215619_at","215619_at",NA,-0.037441160991011,4.90490918113811,-1.05899849499156,0.297988782300425,0.611234694326486,-5.42216315995618
"44790_s_at","44790_s_at","RUBCNL",0.177954230062796,5.99248978725778,1.05899848182774,0.297988788198415,0.611234694326486,-5.42216317289159
"205422_s_at","205422_s_at","ITGBL1",-0.0485219556032925,5.18559655868607,-1.05897344416495,0.298000006362674,0.611234694326486,-5.42218777585608
"201608_s_at","201608_s_at","PWP1",0.102574100074918,8.23153598108764,1.05893805585251,0.298015862657165,0.611234694326486,-5.42222254884829
"214341_at","214341_at","AP1G2",-0.096161792180844,6.81616741224118,-1.05893096497415,0.298019039908827,0.611234694326486,-5.42222951630374
"212348_s_at","212348_s_at","KDM1A",0.0823418799827955,8.71088530734038,1.05887673301464,0.298043340728514,0.611234694326486,-5.42228280288375
"217048_at","217048_at",NA,-0.0479602752069122,5.64918627436667,-1.05883903482133,0.298060233745528,0.611234694326486,-5.4223198424316
"44617_at","44617_at","OGFOD2",-0.0582899005367867,8.51416392536379,-1.05874552240447,0.298102140691829,0.611264378488637,-5.42241171578493
"201322_at","201322_at","ATP5F1B",0.125564202688535,12.3360721731628,1.05842667479262,0.298245061128837,0.611501168304552,-5.42272491836943
"207205_at","207205_at","CEACAM4",-0.0708262049213975,7.72714773438778,-1.05811730642157,0.298383778519088,0.611729297703638,-5.42302872625065
"202350_s_at","202350_s_at","MATN2",-0.184628489682364,7.26770384971025,-1.05786181339812,0.298498372903946,0.611868986227006,-5.42327956527225
"202644_s_at","202644_s_at","TNFAIP3",0.237629418505044,10.2907549822993,1.0578429550301,0.29850683253035,0.611868986227006,-5.42329807790315
"206234_s_at","206234_s_at","MMP17",-0.0889220302153193,7.73560270019196,-1.05769297325043,0.298574118453553,0.611950614560386,-5.42344529916041
"217687_at","217687_at","ADCY2",-0.072625181285499,6.37325359214695,-1.05757642880443,0.298626410817825,0.61200150025325,-5.42355968520854
"209070_s_at","209070_s_at","RGS5",0.129473003757878,7.73821094437962,1.05731281366083,0.298744716069052,0.612187650190058,-5.42381837525614
"209441_at","209441_at","RHOBTB2",-0.0665294145029289,7.65315845268399,-1.05709715185415,0.29884152524689,0.612194935634948,-5.42402996356852
"218118_s_at","218118_s_at","TIMM23",0.067327386009195,6.50929485129766,1.05703569985093,0.298869114675832,0.612194935634948,-5.42409024754537
"201242_s_at","201242_s_at","ATP1B1",0.266772647894092,11.0022751229325,1.05697863339753,0.298894736771669,0.612194935634948,-5.42414622642979
"206073_at","206073_at","COLQ",-0.0670507161650509,6.60254409203881,-1.05694972494928,0.298907716876746,0.612194935634948,-5.42417458287716
"214381_at","214381_at","SEPTIN7P11",-0.0709730675257605,7.72390703658424,-1.05685636773036,0.298949637650513,0.612194935634948,-5.42426615256598
"216951_at","216951_at","FCGR1A",-0.0483233922977755,5.4652610488604,-1.05681942249833,0.298966228536363,0.612194935634948,-5.42430238833623
"218871_x_at","218871_x_at","CSGALNACT2",-0.0417193529729785,5.08592133439778,-1.05662882860036,0.299051828225913,0.612194935634948,-5.42448930365492
"208175_s_at","208175_s_at","DMP1",-0.0402655846487212,4.8968973091491,-1.05659823420782,0.299065570404734,0.612194935634948,-5.42451930465577
"215148_s_at","215148_s_at","APBA3",-0.0589689760009868,6.91979663055565,-1.05657131942322,0.299077660168504,0.612194935634948,-5.4245456967527
"217305_s_at","217305_s_at","ADCY10",-0.0556512436811474,6.09609176340777,-1.05650972786005,0.29910532756945,0.612194935634948,-5.4246060898648
"205535_s_at","205535_s_at","PCDH7",-0.0398636652247211,5.10140862377002,-1.05645335552819,0.299130652023989,0.612194935634948,-5.42466136245061
"219758_at","219758_at","TTC26",0.0610187703160223,6.21398682753929,1.05643965201331,0.299136808356832,0.612194935634948,-5.42467479821721
"203187_at","203187_at","DOCK1",-0.0890540117814727,7.98454572778328,-1.05642621114774,0.299142846780183,0.612194935634948,-5.42468797630989
"208715_at","208715_at","TMCO1",-0.147996835099688,8.5597273260403,-1.05641093076276,0.29914971172706,0.612194935634948,-5.42470295777068
"214927_at","214927_at","ITGBL1",-0.0679889057570113,6.11072651653248,-1.05638719453888,0.299160375807968,0.612194935634948,-5.42472622925504
"210474_s_at","210474_s_at",NA,0.0791921800506525,6.2056292031088,1.05630683963205,0.299196479198795,0.612212593754522,-5.42480500728002
"221827_at","221827_at","RBCK1",0.123105662257235,8.75237304634566,1.05618108067661,0.299252988718277,0.612271999596857,-5.42492828723275
"205699_at","205699_at","MAP2K6",-0.0502535665323203,5.40796762261843,-1.0559765792425,0.299344896972046,0.612395047114539,-5.42512872850807
"215646_s_at","215646_s_at","VCAN",-0.0592593937537904,5.50588820701656,-1.0559249704431,0.29936809443157,0.612395047114539,-5.42517930700224
"205975_s_at","205975_s_at","HOXD1",0.12790639322586,8.70537471778345,1.05543354043271,0.299589048697072,0.612751447833909,-5.42566081179533
"201107_s_at","201107_s_at","THBS1",0.164070069591049,6.84361775005116,1.05536938935913,0.29961790040476,0.612751447833909,-5.42572365195163
"204491_at","204491_at","PDE4D",0.0831970816773726,8.52850762332311,1.05535401327658,0.29962481603008,0.612751447833909,-5.42573871330191
"202072_at","202072_at","HNRNPL",0.0922368468515007,8.25894039871442,1.05485348979847,0.299849995086069,0.613109217830096,-5.426228880852
"218356_at","218356_at","MRM2",-0.0613479187248362,6.35024969002651,-1.05484283758087,0.299854788669048,0.613109217830096,-5.42623931033789
"220202_s_at","220202_s_at","RC3H2",0.07194787678681,6.08039363767454,1.05475981953316,0.299892149292477,0.613117240865443,-5.42632058919107
"217096_at","217096_at","PCLO",-0.0642982218506845,5.65888519884344,-1.05465853531682,0.29993773465692,0.613117240865443,-5.42641974353789
"217837_s_at","217837_s_at",NA,0.185047597707829,9.23551256365357,1.0545828752986,0.299971790409247,0.613117240865443,-5.42649380678672
"202691_at","202691_at","SNRPD1",-0.0552989920219256,6.48355399019355,-1.05454170170678,0.299990324421731,0.613117240865443,-5.42653410936583
"218812_s_at","218812_s_at","ORAI2",0.0513070922495231,5.5687074235033,1.05451877900866,0.300000643265963,0.613117240865443,-5.42655654651224
"214208_at","214208_at","KLHL35",-0.0840282328216659,7.13497514823945,-1.0544666671713,0.300024102770072,0.613117240865443,-5.42660755283241
"220448_at","220448_at","KCNK12",-0.0533326278186017,5.83111924180891,-1.05439500433833,0.300056365763118,0.613117240865443,-5.42667769158256
"205571_at","205571_at","LIPT1",-0.0818199646640494,6.04601877575517,-1.05434510379238,0.300078832692121,0.613117240865443,-5.42672652827125
"38892_at","38892_at","BICRAL",-0.0767266601273118,5.85216592799614,-1.05407989201501,0.300198259852449,0.613280681081555,-5.42698605000532
"216117_at","216117_at","EXOSC2",-0.0718077567316051,6.28272492214739,-1.05404523163348,0.300213870180748,0.613280681081555,-5.42701996229983
"207087_x_at","207087_x_at","ANK1",-0.0751073150616737,7.13554899217996,-1.05384904364474,0.300302239958182,0.613404969565328,-5.42721189646754
"216297_at","216297_at",NA,-0.0409925973429326,5.1015571871833,-1.0537027090143,0.300368165934265,0.613483395189114,-5.42735503671437
"208283_at","208283_at","GAGE1",0.0493209237060945,5.55186426366387,1.05353092771975,0.300445568945389,0.613585245422977,-5.42752304469924
"207598_x_at","207598_x_at","XRCC2",-0.133871183802231,7.40799274460491,-1.05327302385265,0.300561804178754,0.613766374863928,-5.42777523596523
"202466_at","202466_at","TENT4A",0.100703827040237,8.24919067695462,1.05311517916772,0.300632959053497,0.613769214302056,-5.4279295562171
"203184_at","203184_at","FBN2",-0.0456305967448882,5.80517729295548,-1.05309857651386,0.300640444056255,0.613769214302056,-5.42794578691617
"207994_s_at","207994_s_at","OPRM1",0.0565948058308434,5.54144395385474,1.05308663556193,0.300645827496609,0.613769214302056,-5.42795746020474
"222082_at","222082_at","ZBTB7A",-0.0986233024967067,7.58269481086653,-1.05296729977387,0.300699632365281,0.613785647622687,-5.4280741142903
"216850_at","216850_at",NA,-0.0522713379982633,5.51191557256535,-1.05292360134522,0.300719336339906,0.613785647622687,-5.42811682767522
"212189_s_at","212189_s_at","COG4",-0.0622914105680561,8.43536326268207,-1.05288551132971,0.30073651217271,0.613785647622687,-5.42815405773437
"218632_at","218632_at","HECTD3",0.168073154972136,8.91801049598264,1.05265551038699,0.300840240494046,0.613941119052004,-5.42837883949992
"38710_at","38710_at","OTUB1",0.0548858069552018,10.5697170583893,1.05211006190405,0.301086332837599,0.614387065441412,-5.42891172917882
"217611_at","217611_at","ERICH1",-0.0910437179938084,7.20194500409688,-1.05186618001967,0.301196411624385,0.614555410697389,-5.42914991313848
"212955_s_at","212955_s_at","POLR2I",0.0856260394562174,8.10640730113127,1.05174168084636,0.301252616555294,0.614613812003445,-5.42927148389744
"213479_at","213479_at","NPTX2",-0.0862153816149194,6.15622167183738,-1.05162940088868,0.301303311433511,0.614644918071293,-5.42938111144574
"221193_s_at","221193_s_at","ZCCHC10",-0.0678649253821009,5.75046243744626,-1.05152773439511,0.301349219434302,0.614644918071293,-5.42948036691825
"217135_x_at","217135_x_at",NA,-0.0724422099214852,7.75170273908658,-1.05152464638308,0.301350613917734,0.614644918071293,-5.42948338155924
"209322_s_at","209322_s_at","SH2B1",-0.0636583672682853,8.95651939271219,-1.05137002391451,0.301420444050096,0.614731077683351,-5.42963431973739
"210925_at","210925_at","CIITA",-0.108697344477478,7.43275707869612,-1.05130482187105,0.301449893791672,0.614734875387555,-5.42969796201731
"215120_s_at","215120_s_at","SAMD4A",-0.0893223580011702,5.58868448376816,-1.0511920558104,0.301500831474103,0.614782487896911,-5.42980802187382
"202018_s_at","202018_s_at","LTF",0.0984891065363263,6.51380190558634,1.05110856139107,0.301538550708607,0.614789611236892,-5.42988950552765
"205810_s_at","205810_s_at","WASL",0.0704533137374632,6.97475565495996,1.05099656498078,0.301589151113831,0.614789611236892,-5.4299987953715
"210749_x_at","210749_x_at","DDR1",0.108061451371714,10.1433072184021,1.05097945398812,0.30159688244834,0.614789611236892,-5.43001549190229
"201557_at","201557_at","VAMP2",-0.0841704149000488,7.38375255712782,-1.05094005412389,0.301614685187888,0.614789611236892,-5.43005393646862
"220633_s_at","220633_s_at","HP1BP3",0.0771242020935023,8.99122014060141,1.05083731959607,0.301661109007474,0.614827997074321,-5.43015417380408
"219438_at","219438_at","NKAIN1",-0.0819576995664884,6.6994439109469,-1.05050024232925,0.301813463029844,0.614974509621809,-5.43048299401424
"203105_s_at","203105_s_at","DNM1L",0.0826906706221715,7.10714880603105,1.05049841382475,0.301814289633942,0.614974509621809,-5.4304847774616
"206615_s_at","206615_s_at","ADAM22",-0.0385712494402908,5.23521449436123,-1.05049509604821,0.301815789490827,0.614974509621809,-5.43048801347574
"209582_s_at","209582_s_at","CD200",0.0421585544626533,5.99817427874335,1.05023341793245,0.301934101911332,0.615110253630428,-5.43074321309614
"214614_at","214614_at","MNX1",-0.118107907196982,7.94023832687433,-1.05022564107941,0.301937618552692,0.615110253630428,-5.43075079651412
"213087_s_at","213087_s_at","EEF1D",-0.0914428770054867,6.49381536402719,-1.05013585970888,0.301978219165918,0.615136727093349,-5.43083834097609
"218759_at","218759_at","DVL2",-0.0867970430336049,7.76476554138504,-1.05003375958149,0.302024395160482,0.615174551861154,-5.43093788886118
"221072_at","221072_at","GSN-AS1",-0.0923976724675173,6.23871312796015,-1.04966819357202,0.302189767191763,0.615455130457368,-5.43129424325132
"202458_at","202458_at","PRSS23",-0.221608761372384,8.90512628072763,-1.04940727433152,0.302307838586686,0.615639331678589,-5.43154851760021
"221910_at","221910_at","ETV1",-0.0689725437109461,5.98671571130379,-1.049232349832,0.302387013615038,0.615684744575933,-5.43171895451904
"204065_at","204065_at","CHST10",-0.0769999373689227,8.57545766962279,-1.04918877108547,0.302406740655992,0.615684744575933,-5.43176141119063
